Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price
AX18754,ENX2050,A130,EMP1030,C1784,2016-04-20,4,2391
AX18863,ENX2069,A115,EMP1042,C1286,2016-04-20,1,378
AX19030,ENX2076,A117,EMP1022,C1104,2016-04-20,2,1522
AX19612,ENX2058,A114,EMP1031,C1585,2016-04-20,3,2257
AX19665,ENX2079,A142,EMP1005,C1567,2016-04-20,1,1725
AX20766,ENX2033,A173,EMP1025,C1417,2016-04-20,2,2182
AX21021,ENX2051,A135,EMP1036,C1458,2016-04-20,1,1077
AX21632,ENX2010,A128,EMP1012,C1797,2016-04-20,1,1812
AX22079,ENX2062,A157,EMP1016,C1763,2016-04-20,1,2464
AX22448,ENX2008,A135,EMP1024,C1342,2016-04-20,2,315
AX22722,ENX2096,A108,EMP1000,C1794,2016-04-20,1,1587
AX24032,ENX2059,A139,EMP1009,C1157,2016-04-20,2,1494
AX10701,ENX2004,A130,EMP1035,C1508,2016-04-21,4,1278
AX11146,ENX2020,A147,EMP1021,C1225,2016-04-21,3,2005
AX13320,ENX2051,A135,EMP1012,C1077,2016-04-21,3,1077
AX13366,ENX2042,A127,EMP1020,C1353,2016-04-21,1,203
AX14374,ENX2057,A118,EMP1029,C1270,2016-04-21,3,181
AX15888,ENX2023,A131,EMP1004,C1139,2016-04-21,2,818
AX16401,ENX2014,A164,EMP1033,C1221,2016-04-21,1,1809
AX16473,ENX2026,A117,EMP1017,C1612,2016-04-21,4,947
AX16628,ENX2006,A172,EMP1006,C1754,2016-04-21,4,1826
AX16806,ENX2040,A102,EMP1005,C1420,2016-04-21,1,1889
AX17901,ENX2005,A163,EMP1000,C1279,2016-04-21,2,684
AX18370,ENX2035,A168,EMP1015,C1509,2016-04-21,1,458
AX18627,ENX2050,A153,EMP1036,C1278,2016-04-21,1,2391
AX19846,ENX2003,A127,EMP1004,C1192,2016-04-21,1,1783
AX20450,ENX2020,A159,EMP1032,C1567,2016-04-21,1,2005
AX21143,ENX2023,A150,EMP1031,C1116,2016-04-21,1,818
AX21449,ENX2078,A141,EMP1013,C1145,2016-04-21,1,1798
AX21498,ENX2018,A138,EMP1038,C1430,2016-04-21,2,1972
AX22521,ENX2014,A161,EMP1002,C1208,2016-04-21,4,1809
AX22814,ENX2093,A162,EMP1021,C1602,2016-04-21,1,112
AX24311,ENX2033,A140,EMP1024,C1281,2016-04-21,1,2182
AX24862,ENX2051,A153,EMP1016,C1787,2016-04-21,1,1077
AX10565,ENX2056,A153,EMP1018,C1357,2016-04-22,2,1635
AX10896,ENX2022,A141,EMP1025,C1558,2016-04-22,2,561
AX16309,ENX2071,A159,EMP1021,C1415,2016-04-22,1,136
AX16625,ENX2035,A120,EMP1003,C1596,2016-04-22,1,458
AX16934,ENX2074,A128,EMP1006,C1777,2016-04-22,2,504
AX17916,ENX2100,A152,EMP1034,C1204,2016-04-22,1,799
AX18146,ENX2019,A102,EMP1042,C1467,2016-04-22,2,800
AX18406,ENX2010,A169,EMP1028,C1675,2016-04-22,1,1812
AX19219,ENX2028,A154,EMP1002,C1483,2016-04-22,1,2283
AX19459,ENX2005,A108,EMP1035,C1502,2016-04-22,2,684
AX20440,ENX2090,A140,EMP1035,C1046,2016-04-22,4,1338
AX21334,ENX2032,A140,EMP1014,C1326,2016-04-22,2,1967
AX21836,ENX2054,A131,EMP1005,C1686,2016-04-22,1,127
AX22081,ENX2069,A118,EMP1012,C1653,2016-04-22,3,378
AX22961,ENX2024,A135,EMP1008,C1664,2016-04-22,3,356
AX24999,ENX2055,A114,EMP1031,C1351,2016-04-22,2,2495
AX11591,ENX2097,A136,EMP1009,C1493,2016-04-23,2,1052
AX12177,ENX2081,A144,EMP1038,C1277,2016-04-23,1,1566
AX14344,ENX2002,A123,EMP1001,C1660,2016-04-23,4,847
AX14779,ENX2073,A168,EMP1006,C1100,2016-04-23,4,95
AX15406,ENX2048,A154,EMP1026,C1136,2016-04-23,3,502
AX18789,ENX2044,A127,EMP1024,C1373,2016-04-23,2,886
AX19010,ENX2069,A146,EMP1003,C1202,2016-04-23,4,378
AX22244,ENX2100,A160,EMP1021,C1519,2016-04-23,4,799
AX23881,ENX2051,A102,EMP1029,C1217,2016-04-23,3,1077
AX10312,ENX2042,A114,EMP1010,C1515,2016-04-24,3,203
AX10962,ENX2042,A126,EMP1014,C1111,2016-04-24,4,203
AX11343,ENX2039,A172,EMP1016,C1202,2016-04-24,3,817
AX13677,ENX2069,A140,EMP1011,C1271,2016-04-24,3,378
AX15138,ENX2023,A110,EMP1032,C1797,2016-04-24,1,818
AX15431,ENX2032,A120,EMP1011,C1670,2016-04-24,4,1967
AX15476,ENX2014,A122,EMP1002,C1763,2016-04-24,1,1809
AX15534,ENX2030,A143,EMP1012,C1185,2016-04-24,1,1899
AX17085,ENX2027,A111,EMP1012,C1012,2016-04-24,3,2497
AX17360,ENX2001,A115,EMP1035,C1265,2016-04-24,3,951
AX18675,ENX2073,A100,EMP1005,C1580,2016-04-24,2,95
AX19372,ENX2011,A142,EMP1022,C1436,2016-04-24,1,530
AX20241,ENX2030,A169,EMP1007,C1764,2016-04-24,1,1899
AX23019,ENX2072,A152,EMP1000,C1543,2016-04-24,3,1887
AX24814,ENX2000,A117,EMP1002,C1302,2016-04-24,1,2241
AX24979,ENX2093,A115,EMP1016,C1438,2016-04-24,4,112
AX11861,ENX2085,A156,EMP1004,C1109,2016-04-25,1,1862
AX14963,ENX2039,A115,EMP1023,C1498,2016-04-25,1,817
AX15550,ENX2095,A145,EMP1032,C1498,2016-04-25,1,1743
AX16131,ENX2094,A170,EMP1027,C1460,2016-04-25,1,771
AX18088,ENX2061,A153,EMP1003,C1652,2016-04-25,2,913
AX18619,ENX2060,A171,EMP1024,C1583,2016-04-25,1,1467
AX19159,ENX2061,A121,EMP1011,C1284,2016-04-25,1,913
AX21564,ENX2083,A164,EMP1021,C1627,2016-04-25,1,2141
AX21794,ENX2023,A116,EMP1019,C1133,2016-04-25,1,818
AX24181,ENX2079,A119,EMP1034,C1002,2016-04-25,4,1725
AX24572,ENX2054,A166,EMP1023,C1463,2016-04-25,2,127
AX10835,ENX2011,A126,EMP1021,C1242,2016-04-26,1,530
AX11524,ENX2097,A109,EMP1000,C1782,2016-04-26,1,1052
AX11623,ENX2013,A111,EMP1024,C1144,2016-04-26,1,368
AX12037,ENX2018,A165,EMP1023,C1490,2016-04-26,1,1972
AX12040,ENX2063,A102,EMP1037,C1557,2016-04-26,4,1708
AX13010,ENX2038,A105,EMP1020,C1047,2016-04-26,1,392
AX17899,ENX2030,A144,EMP1014,C1202,2016-04-26,3,1899
AX18114,ENX2068,A116,EMP1042,C1095,2016-04-26,1,1500
AX21378,ENX2047,A165,EMP1000,C1047,2016-04-26,1,290
AX23607,ENX2017,A105,EMP1030,C1178,2016-04-26,2,35
AX23813,ENX2088,A148,EMP1042,C1228,2016-04-26,3,603
AX11052,ENX2015,A133,EMP1005,C1106,2016-04-27,2,637
AX11147,ENX2010,A126,EMP1029,C1621,2016-04-27,4,1812
AX11804,ENX2044,A119,EMP1004,C1573,2016-04-27,3,886
AX14161,ENX2053,A117,EMP1022,C1764,2016-04-27,1,596
AX15642,ENX2063,A108,EMP1007,C1799,2016-04-27,4,1708
AX16412,ENX2034,A154,EMP1025,C1219,2016-04-27,4,871
AX17440,ENX2087,A104,EMP1005,C1483,2016-04-27,1,1022
AX19130,ENX2049,A153,EMP1035,C1576,2016-04-27,4,826
AX19771,ENX2059,A122,EMP1032,C1339,2016-04-27,2,1494
AX20598,ENX2092,A121,EMP1019,C1587,2016-04-27,2,1639
AX21085,ENX2095,A173,EMP1000,C1114,2016-04-27,2,1743
AX23930,ENX2022,A111,EMP1027,C1513,2016-04-27,1,561
AX10551,ENX2091,A131,EMP1012,C1769,2016-04-28,1,368
AX11131,ENX2097,A132,EMP1006,C1093,2016-04-28,1,1052
AX11529,ENX2075,A102,EMP1029,C1210,2016-04-28,1,400
AX11811,ENX2005,A113,EMP1008,C1334,2016-04-28,4,684
AX12096,ENX2065,A133,EMP1030,C1001,2016-04-28,1,2396
AX15058,ENX2034,A129,EMP1026,C1784,2016-04-28,1,871
AX15614,ENX2075,A146,EMP1007,C1581,2016-04-28,2,400
AX16530,ENX2050,A149,EMP1000,C1775,2016-04-28,2,2391
AX17861,ENX2017,A134,EMP1025,C1386,2016-04-28,3,35
AX19885,ENX2064,A164,EMP1044,C1485,2016-04-28,2,1414
AX20955,ENX2065,A154,EMP1039,C1442,2016-04-28,1,2396
AX21234,ENX2061,A162,EMP1004,C1658,2016-04-28,2,913
AX10198,ENX2072,A136,EMP1006,C1584,2016-04-29,1,1887
AX10663,ENX2061,A119,EMP1041,C1528,2016-04-29,1,913
AX12257,ENX2032,A111,EMP1026,C1165,2016-04-29,4,1967
AX13783,ENX2007,A107,EMP1042,C1426,2016-04-29,3,1405
AX18570,ENX2035,A153,EMP1019,C1656,2016-04-29,1,458
AX19967,ENX2010,A138,EMP1010,C1089,2016-04-29,2,1812
AX20201,ENX2049,A155,EMP1004,C1192,2016-04-29,1,826
AX20984,ENX2003,A124,EMP1010,C1290,2016-04-29,1,1783
AX21105,ENX2060,A138,EMP1027,C1724,2016-04-29,1,1467
AX24359,ENX2030,A149,EMP1026,C1786,2016-04-29,3,1899
AX12335,ENX2008,A161,EMP1027,C1294,2016-04-30,1,315
AX12657,ENX2054,A161,EMP1024,C1284,2016-04-30,1,127
AX13364,ENX2061,A139,EMP1000,C1377,2016-04-30,1,913
AX13797,ENX2091,A152,EMP1027,C1647,2016-04-30,1,368
AX14736,ENX2069,A105,EMP1004,C1450,2016-04-30,1,378
AX15119,ENX2058,A105,EMP1000,C1693,2016-04-30,2,2257
AX16687,ENX2041,A169,EMP1030,C1795,2016-04-30,2,1380
AX18469,ENX2011,A156,EMP1024,C1695,2016-04-30,1,530
AX19699,ENX2080,A127,EMP1041,C1482,2016-04-30,4,2353
AX20107,ENX2046,A119,EMP1005,C1272,2016-04-30,2,2410
AX20601,ENX2044,A163,EMP1034,C1388,2016-04-30,1,886
AX22403,ENX2026,A145,EMP1034,C1428,2016-04-30,4,947
AX22511,ENX2004,A136,EMP1020,C1616,2016-04-30,3,1278
AX23175,ENX2017,A160,EMP1026,C1141,2016-04-30,1,35
AX10152,ENX2027,A146,EMP1043,C1314,2016-05-01,4,2497
AX10582,ENX2070,A126,EMP1024,C1239,2016-05-01,2,1671
AX12795,ENX2030,A166,EMP1026,C1725,2016-05-01,1,1899
AX13912,ENX2036,A124,EMP1012,C1595,2016-05-01,3,1582
AX14589,ENX2068,A123,EMP1042,C1268,2016-05-01,1,1500
AX14743,ENX2021,A148,EMP1044,C1591,2016-05-01,1,217
AX15803,ENX2016,A167,EMP1008,C1554,2016-05-01,3,1351
AX15868,ENX2060,A142,EMP1000,C1502,2016-05-01,1,1467
AX15945,ENX2041,A165,EMP1012,C1400,2016-05-01,2,1380
AX16030,ENX2068,A171,EMP1020,C1649,2016-05-01,3,1500
AX16350,ENX2071,A155,EMP1014,C1465,2016-05-01,1,136
AX16599,ENX2050,A101,EMP1043,C1755,2016-05-01,1,2391
AX17106,ENX2030,A150,EMP1033,C1720,2016-05-01,3,1899
AX17998,ENX2032,A163,EMP1029,C1494,2016-05-01,2,1967
AX18819,ENX2044,A168,EMP1011,C1134,2016-05-01,2,886
AX19358,ENX2000,A170,EMP1024,C1348,2016-05-01,1,2241
AX19673,ENX2069,A100,EMP1027,C1020,2016-05-01,4,378
AX23218,ENX2004,A120,EMP1010,C1045,2016-05-01,2,1278
AX24383,ENX2091,A156,EMP1011,C1699,2016-05-01,2,368
AX11922,ENX2085,A170,EMP1031,C1324,2016-05-02,1,1862
AX15348,ENX2080,A157,EMP1005,C1181,2016-05-02,1,2353
AX16650,ENX2072,A138,EMP1006,C1025,2016-05-02,3,1887
AX17243,ENX2090,A117,EMP1044,C1295,2016-05-02,1,1338
AX18176,ENX2084,A121,EMP1009,C1080,2016-05-02,4,1783
AX18703,ENX2013,A145,EMP1015,C1676,2016-05-02,2,368
AX23266,ENX2035,A165,EMP1036,C1610,2016-05-02,1,458
AX10088,ENX2043,A124,EMP1035,C1579,2016-05-03,1,545
AX11702,ENX2000,A120,EMP1004,C1305,2016-05-03,1,2241
AX13423,ENX2038,A160,EMP1008,C1309,2016-05-03,1,392
AX14338,ENX2046,A135,EMP1032,C1490,2016-05-03,3,2410
AX15386,ENX2029,A148,EMP1015,C1323,2016-05-03,1,1848
AX19154,ENX2027,A111,EMP1039,C1656,2016-05-03,1,2497
AX20360,ENX2054,A134,EMP1044,C1322,2016-05-03,3,127
AX10689,ENX2019,A120,EMP1016,C1728,2016-05-04,4,800
AX10824,ENX2068,A149,EMP1028,C1212,2016-05-04,1,1500
AX10833,ENX2006,A131,EMP1026,C1533,2016-05-04,1,1826
AX12012,ENX2058,A134,EMP1036,C1181,2016-05-04,4,2257
AX13751,ENX2100,A107,EMP1022,C1766,2016-05-04,3,799
AX14544,ENX2071,A158,EMP1035,C1016,2016-05-04,1,136
AX15719,ENX2012,A133,EMP1009,C1444,2016-05-04,1,1353
AX16398,ENX2079,A157,EMP1034,C1358,2016-05-04,1,1725
AX18947,ENX2067,A170,EMP1007,C1412,2016-05-04,2,1119
AX19139,ENX2041,A107,EMP1020,C1587,2016-05-04,2,1380
AX22032,ENX2057,A107,EMP1006,C1126,2016-05-04,1,181
AX23765,ENX2017,A137,EMP1035,C1765,2016-05-04,1,35
AX12638,ENX2071,A105,EMP1018,C1734,2016-05-05,2,136
AX12836,ENX2067,A153,EMP1011,C1447,2016-05-05,1,1119
AX14293,ENX2067,A171,EMP1015,C1170,2016-05-05,1,1119
AX14398,ENX2088,A147,EMP1035,C1777,2016-05-05,1,603
AX14933,ENX2094,A165,EMP1018,C1374,2016-05-05,3,771
AX15924,ENX2067,A138,EMP1004,C1141,2016-05-05,1,1119
AX16058,ENX2093,A136,EMP1037,C1229,2016-05-05,3,112
AX16511,ENX2095,A118,EMP1019,C1503,2016-05-05,1,1743
AX17331,ENX2025,A165,EMP1007,C1759,2016-05-05,1,667
AX17842,ENX2040,A131,EMP1005,C1772,2016-05-05,1,1889
AX18367,ENX2083,A157,EMP1013,C1051,2016-05-05,1,2141
AX19394,ENX2010,A116,EMP1041,C1586,2016-05-05,1,1812
AX20121,ENX2006,A143,EMP1017,C1707,2016-05-05,1,1826
AX21202,ENX2023,A112,EMP1001,C1592,2016-05-05,1,818
AX22787,ENX2020,A142,EMP1044,C1157,2016-05-05,2,2005
AX23301,ENX2024,A150,EMP1006,C1141,2016-05-05,3,356
AX24375,ENX2049,A131,EMP1005,C1315,2016-05-05,3,826
AX10905,ENX2013,A102,EMP1016,C1059,2016-05-06,1,368
AX12201,ENX2036,A149,EMP1038,C1560,2016-05-06,1,1582
AX12978,ENX2024,A152,EMP1024,C1779,2016-05-06,2,356
AX14333,ENX2020,A136,EMP1027,C1563,2016-05-06,2,2005
AX16563,ENX2097,A111,EMP1003,C1735,2016-05-06,3,1052
AX22959,ENX2018,A124,EMP1028,C1392,2016-05-06,2,1972
AX23842,ENX2071,A105,EMP1025,C1676,2016-05-06,1,136
AX10494,ENX2029,A172,EMP1019,C1726,2016-05-07,1,1848
AX11151,ENX2046,A143,EMP1009,C1783,2016-05-07,1,2410
AX12461,ENX2055,A146,EMP1014,C1006,2016-05-07,2,2495
AX13226,ENX2034,A156,EMP1021,C1482,2016-05-07,3,871
AX15384,ENX2097,A162,EMP1001,C1101,2016-05-07,3,1052
AX16821,ENX2048,A168,EMP1002,C1168,2016-05-07,1,502
AX20006,ENX2076,A156,EMP1033,C1114,2016-05-07,4,1522
AX23611,ENX2098,A102,EMP1005,C1628,2016-05-07,3,1178
AX24178,ENX2043,A142,EMP1042,C1445,2016-05-07,3,545
AX10107,ENX2054,A146,EMP1005,C1052,2016-05-08,1,127
AX11324,ENX2085,A154,EMP1030,C1489,2016-05-08,2,1862
AX11965,ENX2078,A114,EMP1024,C1644,2016-05-08,1,1798
AX12698,ENX2037,A167,EMP1016,C1745,2016-05-08,1,880
AX13579,ENX2055,A114,EMP1003,C1406,2016-05-08,1,2495
AX16013,ENX2060,A118,EMP1016,C1250,2016-05-08,3,1467
AX16355,ENX2014,A165,EMP1041,C1322,2016-05-08,1,1809
AX17086,ENX2090,A111,EMP1029,C1346,2016-05-08,3,1338
AX19925,ENX2032,A126,EMP1040,C1645,2016-05-08,1,1967
AX22798,ENX2056,A173,EMP1002,C1762,2016-05-08,1,1635
AX23012,ENX2006,A112,EMP1037,C1434,2016-05-08,1,1826
AX23250,ENX2019,A145,EMP1007,C1528,2016-05-08,2,800
AX24649,ENX2037,A147,EMP1043,C1223,2016-05-08,1,880
AX10327,ENX2050,A112,EMP1039,C1773,2016-05-09,4,2391
AX10695,ENX2042,A131,EMP1016,C1541,2016-05-09,1,203
AX12270,ENX2087,A144,EMP1016,C1309,2016-05-09,1,1022
AX12911,ENX2020,A103,EMP1016,C1102,2016-05-09,1,2005
AX15787,ENX2082,A167,EMP1012,C1418,2016-05-09,1,1103
AX16278,ENX2053,A117,EMP1035,C1548,2016-05-09,1,596
AX16666,ENX2100,A170,EMP1022,C1324,2016-05-09,1,799
AX17635,ENX2079,A152,EMP1012,C1421,2016-05-09,1,1725
AX18243,ENX2071,A105,EMP1015,C1216,2016-05-09,1,136
AX20088,ENX2088,A120,EMP1011,C1453,2016-05-09,1,603
AX21089,ENX2054,A128,EMP1020,C1605,2016-05-09,1,127
AX23501,ENX2072,A140,EMP1043,C1320,2016-05-09,1,1887
AX23663,ENX2010,A162,EMP1037,C1548,2016-05-09,2,1812
AX24656,ENX2078,A171,EMP1005,C1300,2016-05-09,2,1798
AX24916,ENX2066,A152,EMP1037,C1780,2016-05-09,2,2091
AX12571,ENX2023,A138,EMP1028,C1254,2016-05-10,3,818
AX13299,ENX2094,A127,EMP1044,C1524,2016-05-10,2,771
AX15279,ENX2091,A114,EMP1006,C1219,2016-05-10,1,368
AX17022,ENX2054,A147,EMP1037,C1441,2016-05-10,1,127
AX17197,ENX2088,A157,EMP1034,C1638,2016-05-10,1,603
AX17245,ENX2096,A103,EMP1032,C1540,2016-05-10,2,1587
AX17730,ENX2079,A153,EMP1005,C1731,2016-05-10,1,1725
AX19123,ENX2061,A154,EMP1002,C1684,2016-05-10,3,913
AX20556,ENX2075,A132,EMP1018,C1105,2016-05-10,1,400
AX21588,ENX2060,A144,EMP1034,C1340,2016-05-10,3,1467
AX24037,ENX2069,A126,EMP1028,C1513,2016-05-10,2,378
AX12562,ENX2065,A167,EMP1033,C1010,2016-05-11,1,2396
AX13067,ENX2096,A118,EMP1014,C1634,2016-05-11,1,1587
AX13272,ENX2008,A164,EMP1044,C1302,2016-05-11,1,315
AX13820,ENX2021,A172,EMP1011,C1800,2016-05-11,2,217
AX13845,ENX2070,A148,EMP1033,C1675,2016-05-11,1,1671
AX15543,ENX2056,A169,EMP1038,C1073,2016-05-11,1,1635
AX16576,ENX2020,A125,EMP1001,C1415,2016-05-11,1,2005
AX17552,ENX2076,A105,EMP1028,C1615,2016-05-11,1,1522
AX18210,ENX2094,A136,EMP1019,C1009,2016-05-11,1,771
AX19381,ENX2030,A129,EMP1036,C1487,2016-05-11,4,1899
AX20613,ENX2052,A146,EMP1042,C1608,2016-05-11,4,1526
AX22191,ENX2016,A128,EMP1017,C1178,2016-05-11,1,1351
AX23511,ENX2092,A106,EMP1028,C1582,2016-05-11,1,1639
AX24785,ENX2000,A120,EMP1000,C1637,2016-05-11,3,2241
AX13621,ENX2059,A125,EMP1016,C1128,2016-05-12,1,1494
AX13702,ENX2004,A114,EMP1042,C1354,2016-05-12,4,1278
AX14403,ENX2093,A115,EMP1000,C1775,2016-05-12,1,112
AX16245,ENX2072,A150,EMP1033,C1299,2016-05-12,2,1887
AX19036,ENX2096,A141,EMP1032,C1783,2016-05-12,2,1587
AX19092,ENX2041,A160,EMP1035,C1148,2016-05-12,4,1380
AX19815,ENX2011,A104,EMP1039,C1744,2016-05-12,3,530
AX20177,ENX2073,A164,EMP1005,C1189,2016-05-12,1,95
AX20239,ENX2095,A115,EMP1015,C1219,2016-05-12,3,1743
AX21248,ENX2076,A128,EMP1033,C1777,2016-05-12,1,1522
AX21914,ENX2057,A145,EMP1011,C1402,2016-05-12,1,181
AX21972,ENX2085,A162,EMP1034,C1581,2016-05-12,2,1862
AX23025,ENX2024,A106,EMP1009,C1028,2016-05-12,1,356
AX23251,ENX2078,A109,EMP1030,C1198,2016-05-12,1,1798
AX23632,ENX2040,A102,EMP1004,C1573,2016-05-12,2,1889
AX24573,ENX2023,A134,EMP1005,C1126,2016-05-12,1,818
AX24690,ENX2043,A165,EMP1021,C1332,2016-05-12,1,545
AX10354,ENX2070,A159,EMP1022,C1392,2016-05-13,3,1671
AX10985,ENX2082,A121,EMP1025,C1454,2016-05-13,2,1103
AX11190,ENX2030,A109,EMP1033,C1341,2016-05-13,2,1899
AX11705,ENX2033,A156,EMP1036,C1600,2016-05-13,4,2182
AX11774,ENX2016,A107,EMP1016,C1296,2016-05-13,1,1351
AX12121,ENX2011,A169,EMP1042,C1643,2016-05-13,1,530
AX14756,ENX2056,A160,EMP1028,C1111,2016-05-13,1,1635
AX14845,ENX2016,A116,EMP1012,C1386,2016-05-13,1,1351
AX15746,ENX2098,A136,EMP1017,C1290,2016-05-13,2,1178
AX16107,ENX2037,A106,EMP1017,C1254,2016-05-13,1,880
AX17169,ENX2080,A149,EMP1011,C1344,2016-05-13,3,2353
AX19383,ENX2061,A161,EMP1001,C1125,2016-05-13,1,913
AX21512,ENX2063,A121,EMP1016,C1732,2016-05-13,2,1708
AX22794,ENX2036,A110,EMP1003,C1136,2016-05-13,2,1582
AX24041,ENX2087,A112,EMP1015,C1231,2016-05-13,2,1022
AX24453,ENX2082,A103,EMP1020,C1106,2016-05-13,1,1103
AX10239,ENX2046,A146,EMP1030,C1028,2016-05-14,1,2410
AX13324,ENX2010,A161,EMP1031,C1553,2016-05-14,1,1812
AX14774,ENX2027,A114,EMP1008,C1140,2016-05-14,3,2497
AX16130,ENX2050,A143,EMP1044,C1316,2016-05-14,3,2391
AX16487,ENX2013,A103,EMP1035,C1457,2016-05-14,4,368
AX21523,ENX2031,A113,EMP1004,C1221,2016-05-14,1,1638
AX11409,ENX2070,A104,EMP1017,C1785,2016-05-15,1,1671
AX12081,ENX2078,A163,EMP1014,C1189,2016-05-15,3,1798
AX12106,ENX2019,A114,EMP1003,C1421,2016-05-15,2,800
AX12224,ENX2024,A122,EMP1028,C1742,2016-05-15,3,356
AX15064,ENX2054,A128,EMP1031,C1445,2016-05-15,3,127
AX15596,ENX2092,A123,EMP1007,C1031,2016-05-15,1,1639
AX22273,ENX2013,A160,EMP1012,C1203,2016-05-15,2,368
AX22299,ENX2061,A149,EMP1000,C1418,2016-05-15,1,913
AX22675,ENX2044,A115,EMP1016,C1532,2016-05-15,3,886
AX24886,ENX2090,A171,EMP1013,C1520,2016-05-15,2,1338
AX12424,ENX2033,A121,EMP1028,C1039,2016-05-16,1,2182
AX12803,ENX2083,A119,EMP1019,C1030,2016-05-16,1,2141
AX12961,ENX2046,A116,EMP1033,C1229,2016-05-16,3,2410
AX13050,ENX2090,A105,EMP1032,C1181,2016-05-16,1,1338
AX14402,ENX2042,A128,EMP1001,C1717,2016-05-16,1,203
AX18772,ENX2072,A104,EMP1001,C1157,2016-05-16,1,1887
AX18802,ENX2054,A100,EMP1014,C1674,2016-05-16,1,127
AX19816,ENX2055,A136,EMP1022,C1796,2016-05-16,1,2495
AX20813,ENX2051,A132,EMP1004,C1293,2016-05-16,1,1077
AX22536,ENX2014,A152,EMP1005,C1513,2016-05-16,3,1809
AX23321,ENX2088,A146,EMP1038,C1668,2016-05-16,1,603
AX12038,ENX2015,A136,EMP1011,C1314,2016-05-17,1,637
AX12635,ENX2071,A133,EMP1037,C1388,2016-05-17,4,136
AX12738,ENX2036,A159,EMP1032,C1558,2016-05-17,3,1582
AX13198,ENX2055,A145,EMP1039,C1017,2016-05-17,1,2495
AX13705,ENX2076,A142,EMP1037,C1378,2016-05-17,3,1522
AX14533,ENX2079,A128,EMP1017,C1696,2016-05-17,1,1725
AX15416,ENX2044,A149,EMP1006,C1696,2016-05-17,1,886
AX17128,ENX2014,A134,EMP1028,C1700,2016-05-17,1,1809
AX17174,ENX2084,A164,EMP1012,C1028,2016-05-17,1,1783
AX17219,ENX2091,A167,EMP1002,C1424,2016-05-17,2,368
AX19650,ENX2080,A140,EMP1014,C1612,2016-05-17,3,2353
AX20578,ENX2013,A153,EMP1014,C1220,2016-05-17,4,368
AX23063,ENX2060,A128,EMP1008,C1486,2016-05-17,4,1467
AX24014,ENX2059,A110,EMP1023,C1735,2016-05-17,2,1494
AX11163,ENX2046,A151,EMP1003,C1419,2016-05-18,1,2410
AX11233,ENX2075,A107,EMP1005,C1669,2016-05-18,3,400
AX11687,ENX2062,A147,EMP1015,C1415,2016-05-18,3,2464
AX11855,ENX2085,A123,EMP1032,C1130,2016-05-18,1,1862
AX12346,ENX2072,A124,EMP1042,C1365,2016-05-18,1,1887
AX14904,ENX2006,A168,EMP1001,C1556,2016-05-18,1,1826
AX16538,ENX2096,A109,EMP1037,C1141,2016-05-18,1,1587
AX16646,ENX2091,A167,EMP1028,C1205,2016-05-18,3,368
AX17466,ENX2100,A116,EMP1024,C1150,2016-05-18,3,799
AX18521,ENX2071,A102,EMP1038,C1152,2016-05-18,1,136
AX18871,ENX2074,A117,EMP1003,C1042,2016-05-18,2,504
AX20439,ENX2018,A135,EMP1040,C1667,2016-05-18,1,1972
AX21853,ENX2077,A112,EMP1013,C1608,2016-05-18,3,530
AX10575,ENX2077,A133,EMP1018,C1152,2016-05-19,1,530
AX10651,ENX2049,A149,EMP1002,C1095,2016-05-19,4,826
AX11164,ENX2046,A162,EMP1008,C1454,2016-05-19,2,2410
AX19047,ENX2012,A110,EMP1014,C1344,2016-05-19,1,1353
AX20605,ENX2049,A173,EMP1006,C1492,2016-05-19,1,826
AX21920,ENX2062,A121,EMP1028,C1579,2016-05-19,2,2464
AX22543,ENX2016,A127,EMP1038,C1527,2016-05-19,1,1351
AX23690,ENX2039,A133,EMP1024,C1356,2016-05-19,1,817
AX23911,ENX2010,A154,EMP1024,C1243,2016-05-19,1,1812
AX24966,ENX2090,A171,EMP1004,C1624,2016-05-19,4,1338
AX10884,ENX2088,A152,EMP1031,C1722,2016-05-20,1,603
AX11772,ENX2083,A107,EMP1022,C1297,2016-05-20,1,2141
AX13040,ENX2049,A123,EMP1033,C1096,2016-05-20,4,826
AX13681,ENX2091,A137,EMP1024,C1109,2016-05-20,2,368
AX15620,ENX2028,A160,EMP1024,C1017,2016-05-20,2,2283
AX17102,ENX2005,A121,EMP1023,C1740,2016-05-20,3,684
AX17508,ENX2080,A152,EMP1033,C1517,2016-05-20,3,2353
AX18090,ENX2010,A116,EMP1006,C1522,2016-05-20,1,1812
AX19664,ENX2066,A166,EMP1037,C1276,2016-05-20,3,2091
AX20980,ENX2085,A126,EMP1005,C1270,2016-05-20,4,1862
AX22373,ENX2069,A124,EMP1029,C1143,2016-05-20,2,378
AX23951,ENX2087,A133,EMP1023,C1785,2016-05-20,3,1022
AX10723,ENX2097,A125,EMP1015,C1139,2016-05-21,2,1052
AX13201,ENX2068,A167,EMP1038,C1709,2016-05-21,3,1500
AX15135,ENX2054,A111,EMP1005,C1776,2016-05-21,1,127
AX15647,ENX2085,A170,EMP1031,C1237,2016-05-21,2,1862
AX17309,ENX2084,A164,EMP1025,C1375,2016-05-21,1,1783
AX19929,ENX2051,A112,EMP1008,C1376,2016-05-21,1,1077
AX20216,ENX2023,A139,EMP1002,C1397,2016-05-21,2,818
